,Market,Date,Variety,Grade,Arrivals,Unit,Min,Max,Modal,District
1047,BANTWALA,2020-12-11,OLD VARIETY,AVERAGE,81.0,Quintal,30000.0,39500.0,37500.0,Dakshina Kannada
7658,PUTTUR,2020-12-11,OTHER,AVERAGE,20.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
8075,SULYA,2020-12-11,COCA,AVERAGE,740.0,Quintal,8500.0,22000.0,19400.0,Dakshina Kannada
6022,PUTTUR,2020-12-11,COCA,AVERAGE,687.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
7304,PUTTUR,2020-12-11,GRADE- II,AVERAGE,14128.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
1025,BANTWALA,2020-12-11,NEW VARIETY,AVERAGE,7.0,Quintal,22500.0,32000.0,27500.0,Dakshina Kannada
8617,SULYA,2020-12-11,GRADE- II,AVERAGE,76489.0,Numbers,8000.0,18000.0,10000.0,Dakshina Kannada
3656,BELTHANGADI,2020-12-11,OLD VARIETY,AVERAGE,35.0,Quintal,37000.0,41500.0,38000.0,Dakshina Kannada
3640,BELTHANGADI,2020-12-11,NEW VARIETY,AVERAGE,1538.0,Quintal,19000.0,40500.0,35000.0,Dakshina Kannada
3662,BELTHANGADI,2020-12-11,OTHER,AVERAGE,75.0,Quintal,20000.0,34500.0,30000.0,Dakshina Kannada
8086,SULYA,2020-12-11,NEW VARIETY,AVERAGE,19.0,Quintal,20000.0,32000.0,24000.0,Dakshina Kannada
1002,BANTWALA,2020-12-11,COCA,AVERAGE,11.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
6045,PUTTUR,2020-12-11,NEW VARIETY,AVERAGE,215.0,Quintal,19500.0,32000.0,25750.0,Dakshina Kannada
6046,PUTTUR,2020-12-14,NEW VARIETY,AVERAGE,193.0,Quintal,19500.0,32000.0,25750.0,Dakshina Kannada
8076,SULYA,2020-12-14,COCA,AVERAGE,544.0,Quintal,10000.0,22000.0,20300.0,Dakshina Kannada
2698,BELTHANGADI,2020-12-14,NEW VARIETY,AVERAGE,29.0,Quintal,20000.0,30500.0,25000.0,Dakshina Kannada
6023,PUTTUR,2020-12-14,COCA,AVERAGE,716.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
8087,SULYA,2020-12-14,NEW VARIETY,AVERAGE,781.0,Quintal,20000.0,32000.0,26000.0,Dakshina Kannada
8727,SULYA,2020-12-14,BLACK PEPPER,AVERAGE,6.0,Quintal,20000.0,29000.0,20600.0,Dakshina Kannada
7659,PUTTUR,2020-12-14,OTHER,AVERAGE,13.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
1048,BANTWALA,2020-12-14,OLD VARIETY,AVERAGE,25.0,Quintal,30000.0,38500.0,36500.0,Dakshina Kannada
1003,BANTWALA,2020-12-14,COCA,AVERAGE,19.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
1026,BANTWALA,2020-12-14,NEW VARIETY,AVERAGE,20.0,Quintal,22500.0,32000.0,27500.0,Dakshina Kannada
7305,PUTTUR,2020-12-14,GRADE- II,AVERAGE,15000.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
7660,PUTTUR,2020-12-15,OTHER,AVERAGE,10.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
8097,SULYA,2020-12-15,OLD VARIETY,AVERAGE,14.0,Quintal,32000.0,38500.0,35700.0,Dakshina Kannada
1049,BANTWALA,2020-12-15,OLD VARIETY,AVERAGE,30.0,Quintal,30000.0,38000.0,36000.0,Dakshina Kannada
2699,BELTHANGADI,2020-12-15,NEW VARIETY,AVERAGE,192.0,Quintal,20000.0,31000.0,28000.0,Dakshina Kannada
1004,BANTWALA,2020-12-15,COCA,AVERAGE,27.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
8077,SULYA,2020-12-15,COCA,AVERAGE,95.0,Quintal,10000.0,22000.0,19500.0,Dakshina Kannada
1027,BANTWALA,2020-12-15,NEW VARIETY,AVERAGE,14.0,Quintal,22500.0,32000.0,27500.0,Dakshina Kannada
8088,SULYA,2020-12-15,NEW VARIETY,AVERAGE,407.0,Quintal,20000.0,32000.0,23000.0,Dakshina Kannada
8618,SULYA,2020-12-15,GRADE- II,AVERAGE,51250.0,Numbers,8000.0,18000.0,15000.0,Dakshina Kannada
6024,PUTTUR,2020-12-15,COCA,AVERAGE,518.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
4193,BELTHANGADI,2020-12-15,OTHER,AVERAGE,3.0,Quintal,22000.0,33000.0,30000.0,Dakshina Kannada
4003,BELTHANGADI,2020-12-15,GRADE-I,AVERAGE,5200.0,Numbers,14000.0,16000.0,15000.0,Dakshina Kannada
7306,PUTTUR,2020-12-15,GRADE- II,AVERAGE,11964.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
2280,BANTWALA,2020-12-15,MEDIUM,AVERAGE,55000.0,Numbers,8000.0,16000.0,11000.0,Dakshina Kannada
6047,PUTTUR,2020-12-15,NEW VARIETY,AVERAGE,273.0,Quintal,19500.0,32000.0,25750.0,Dakshina Kannada
2682,BELTHANGADI,2020-12-16,COCA,AVERAGE,132.0,Quintal,18000.0,22000.0,20000.0,Dakshina Kannada
2700,BELTHANGADI,2020-12-16,NEW VARIETY,AVERAGE,246.0,Quintal,20000.0,31200.0,25000.0,Dakshina Kannada
2726,BELTHANGADI,2020-12-16,OTHER,AVERAGE,17.0,Quintal,19000.0,29000.0,23000.0,Dakshina Kannada
4004,BELTHANGADI,2020-12-16,GRADE-I,AVERAGE,12748.0,Numbers,13000.0,18000.0,16000.0,Dakshina Kannada
1005,BANTWALA,2020-12-16,COCA,AVERAGE,35.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
6048,PUTTUR,2020-12-16,NEW VARIETY,AVERAGE,286.0,Quintal,19500.0,32000.0,25700.0,Dakshina Kannada
1028,BANTWALA,2020-12-16,NEW VARIETY,AVERAGE,4.0,Quintal,22500.0,32000.0,27500.0,Dakshina Kannada
1050,BANTWALA,2020-12-16,OLD VARIETY,AVERAGE,19.0,Quintal,30000.0,38000.0,36000.0,Dakshina Kannada
4540,MANGALURU,2020-12-16,COCA,AVERAGE,50.0,Quintal,16000.0,26500.0,25000.0,Dakshina Kannada
6025,PUTTUR,2020-12-16,COCA,AVERAGE,518.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
7307,PUTTUR,2020-12-16,GRADE- II,AVERAGE,15000.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
7661,PUTTUR,2020-12-16,OTHER,AVERAGE,5.0,Quintal,20000.0,33000.0,27000.0,Dakshina Kannada
7662,PUTTUR,2020-12-17,OTHER,AVERAGE,10.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
1029,BANTWALA,2020-12-17,NEW VARIETY,AVERAGE,10.0,Quintal,22500.0,32000.0,27500.0,Dakshina Kannada
2716,BELTHANGADI,2020-12-17,OLD VARIETY,AVERAGE,352.0,Quintal,32400.0,37500.0,36000.0,Dakshina Kannada
4541,MANGALURU,2020-12-17,COCA,AVERAGE,46.0,Quintal,16000.0,26500.0,25000.0,Dakshina Kannada
6049,PUTTUR,2020-12-17,NEW VARIETY,AVERAGE,286.0,Quintal,19500.0,32000.0,25750.0,Dakshina Kannada
2701,BELTHANGADI,2020-12-17,NEW VARIETY,AVERAGE,371.0,Quintal,19000.0,31500.0,25000.0,Dakshina Kannada
1051,BANTWALA,2020-12-17,OLD VARIETY,AVERAGE,32.0,Quintal,30000.0,38000.0,36000.0,Dakshina Kannada
4005,BELTHANGADI,2020-12-17,GRADE-I,AVERAGE,2250.0,Numbers,15000.0,18000.0,17000.0,Dakshina Kannada
4194,BELTHANGADI,2020-12-17,OTHER,AVERAGE,2.0,Quintal,32000.0,33000.0,32500.0,Dakshina Kannada
2683,BELTHANGADI,2020-12-17,COCA,AVERAGE,62.0,Quintal,17000.0,23000.0,20000.0,Dakshina Kannada
6026,PUTTUR,2020-12-17,COCA,AVERAGE,618.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
1006,BANTWALA,2020-12-17,COCA,AVERAGE,21.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
1030,BANTWALA,2020-12-18,NEW VARIETY,AVERAGE,4.0,Quintal,22500.0,32500.0,27500.0,Dakshina Kannada
2717,BELTHANGADI,2020-12-18,OLD VARIETY,AVERAGE,95.0,Quintal,35500.0,37500.0,36000.0,Dakshina Kannada
1007,BANTWALA,2020-12-18,COCA,AVERAGE,13.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
7308,PUTTUR,2020-12-18,GRADE- II,AVERAGE,17000.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
2702,BELTHANGADI,2020-12-18,NEW VARIETY,AVERAGE,447.0,Quintal,19500.0,31500.0,25000.0,Dakshina Kannada
6027,PUTTUR,2020-12-18,COCA,AVERAGE,718.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
1052,BANTWALA,2020-12-18,OLD VARIETY,AVERAGE,7.0,Quintal,30000.0,38000.0,36000.0,Dakshina Kannada
6050,PUTTUR,2020-12-18,NEW VARIETY,AVERAGE,293.0,Quintal,19500.0,32500.0,26000.0,Dakshina Kannada
2684,BELTHANGADI,2020-12-18,COCA,AVERAGE,49.0,Quintal,17500.0,22500.0,20000.0,Dakshina Kannada
4195,BELTHANGADI,2020-12-18,OTHER,AVERAGE,3.0,Quintal,32000.0,33000.0,32600.0,Dakshina Kannada
4542,MANGALURU,2020-12-18,COCA,AVERAGE,43.0,Quintal,16000.0,26000.0,24500.0,Dakshina Kannada
2727,BELTHANGADI,2020-12-18,OTHER,AVERAGE,8.0,Quintal,18000.0,29000.0,23500.0,Dakshina Kannada
7663,PUTTUR,2020-12-18,OTHER,AVERAGE,24.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
4552,MANGALURU,2020-12-19,NEW VARIETY,AVERAGE,205.0,Quintal,23500.0,30000.0,28500.0,Dakshina Kannada
7664,PUTTUR,2020-12-19,OTHER,AVERAGE,19.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
1008,BANTWALA,2020-12-19,COCA,AVERAGE,19.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
5292,MANGALURU,2020-12-19,GRADE- II,AVERAGE,360.0,Numbers,19000.0,27000.0,22500.0,Dakshina Kannada
4543,MANGALURU,2020-12-19,COCA,AVERAGE,101.0,Quintal,16000.0,26500.0,25000.0,Dakshina Kannada
2703,BELTHANGADI,2020-12-19,NEW VARIETY,AVERAGE,49.0,Quintal,22000.0,33500.0,29000.0,Dakshina Kannada
1031,BANTWALA,2020-12-19,NEW VARIETY,AVERAGE,3.0,Quintal,22500.0,32500.0,27500.0,Dakshina Kannada
5301,MANGALURU,2020-12-19,GRADE-I,AVERAGE,480.0,Numbers,27000.0,33000.0,29000.0,Dakshina Kannada
7309,PUTTUR,2020-12-19,GRADE- II,AVERAGE,35300.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
6051,PUTTUR,2020-12-19,NEW VARIETY,AVERAGE,242.0,Quintal,19500.0,32500.0,26000.0,Dakshina Kannada
5546,MANGALURU,2020-12-19,BLACK PEPPER,AVERAGE,21.0,Quintal,26500.0,35000.0,29000.0,Dakshina Kannada
6028,PUTTUR,2020-12-19,COCA,AVERAGE,734.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
1053,BANTWALA,2020-12-19,OLD VARIETY,AVERAGE,9.0,Quintal,30000.0,38000.0,36000.0,Dakshina Kannada
4561,MANGALURU,2020-12-19,OLD VARIETY,AVERAGE,198.0,Quintal,31500.0,37000.0,35000.0,Dakshina Kannada
5293,MANGALURU,2020-12-21,GRADE- II,AVERAGE,372.0,Numbers,19000.0,27000.0,22500.0,Dakshina Kannada
1032,BANTWALA,2020-12-21,NEW VARIETY,AVERAGE,11.0,Quintal,22500.0,33500.0,28000.0,Dakshina Kannada
6052,PUTTUR,2020-12-21,NEW VARIETY,AVERAGE,142.0,Quintal,19500.0,33000.0,26500.0,Dakshina Kannada
8098,SULYA,2020-12-21,OLD VARIETY,AVERAGE,2598.0,Quintal,33500.0,39000.0,37500.0,Dakshina Kannada
4544,MANGALURU,2020-12-21,COCA,AVERAGE,98.0,Quintal,16000.0,26500.0,25000.0,Dakshina Kannada
5547,MANGALURU,2020-12-21,BLACK PEPPER,AVERAGE,20.0,Quintal,26500.0,35000.0,29000.0,Dakshina Kannada
7310,PUTTUR,2020-12-21,GRADE- II,AVERAGE,15000.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
8089,SULYA,2020-12-21,NEW VARIETY,AVERAGE,213.0,Quintal,22000.0,33500.0,23800.0,Dakshina Kannada
8728,SULYA,2020-12-21,BLACK PEPPER,AVERAGE,4.0,Quintal,20000.0,33000.0,30700.0,Dakshina Kannada
8619,SULYA,2020-12-21,GRADE- II,AVERAGE,41174.0,Numbers,7000.0,16000.0,14000.0,Dakshina Kannada
8078,SULYA,2020-12-21,COCA,AVERAGE,518.0,Quintal,8000.0,22000.0,20300.0,Dakshina Kannada
6029,PUTTUR,2020-12-21,COCA,AVERAGE,981.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
4562,MANGALURU,2020-12-21,OLD VARIETY,AVERAGE,201.0,Quintal,31500.0,37000.0,35000.0,Dakshina Kannada
5302,MANGALURU,2020-12-21,GRADE-I,AVERAGE,420.0,Numbers,27000.0,33000.0,29000.0,Dakshina Kannada
4553,MANGALURU,2020-12-21,NEW VARIETY,AVERAGE,203.0,Quintal,23500.0,30000.0,28500.0,Dakshina Kannada
2704,BELTHANGADI,2020-12-21,NEW VARIETY,AVERAGE,50.0,Quintal,22600.0,34000.0,30000.0,Dakshina Kannada
1009,BANTWALA,2020-12-21,COCA,AVERAGE,8.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
7665,PUTTUR,2020-12-21,OTHER,AVERAGE,7.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
1054,BANTWALA,2020-12-21,OLD VARIETY,AVERAGE,4.0,Quintal,30000.0,39000.0,37000.0,Dakshina Kannada
4196,BELTHANGADI,2020-12-22,OTHER,AVERAGE,5.0,Quintal,22000.0,33000.0,30000.0,Dakshina Kannada
4545,MANGALURU,2020-12-22,COCA,AVERAGE,99.0,Quintal,16000.0,26500.0,25000.0,Dakshina Kannada
2728,BELTHANGADI,2020-12-22,OTHER,AVERAGE,23.0,Quintal,17200.0,32000.0,25000.0,Dakshina Kannada
5548,MANGALURU,2020-12-22,BLACK PEPPER,AVERAGE,18.0,Quintal,26500.0,35000.0,29000.0,Dakshina Kannada
2685,BELTHANGADI,2020-12-22,COCA,AVERAGE,34.0,Quintal,22600.0,29000.0,25000.0,Dakshina Kannada
2718,BELTHANGADI,2020-12-22,OLD VARIETY,AVERAGE,85.0,Quintal,34900.0,40000.0,36000.0,Dakshina Kannada
7311,PUTTUR,2020-12-22,GRADE- II,AVERAGE,15500.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
8099,SULYA,2020-12-22,OLD VARIETY,AVERAGE,31.0,Quintal,33500.0,39000.0,36300.0,Dakshina Kannada
4554,MANGALURU,2020-12-22,NEW VARIETY,AVERAGE,201.0,Quintal,23500.0,30000.0,28500.0,Dakshina Kannada
8090,SULYA,2020-12-22,NEW VARIETY,AVERAGE,693.0,Quintal,22000.0,33500.0,24000.0,Dakshina Kannada
4006,BELTHANGADI,2020-12-22,GRADE-I,AVERAGE,5200.0,Numbers,16000.0,18000.0,17000.0,Dakshina Kannada
2705,BELTHANGADI,2020-12-22,NEW VARIETY,AVERAGE,682.0,Quintal,18000.0,34500.0,30000.0,Dakshina Kannada
8079,SULYA,2020-12-22,COCA,AVERAGE,472.0,Quintal,8000.0,22000.0,20500.0,Dakshina Kannada
4563,MANGALURU,2020-12-22,OLD VARIETY,AVERAGE,202.0,Quintal,31500.0,37500.0,35500.0,Dakshina Kannada
1010,BANTWALA,2020-12-22,COCA,AVERAGE,11.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
1055,BANTWALA,2020-12-22,OLD VARIETY,AVERAGE,2.0,Quintal,30000.0,39000.0,37000.0,Dakshina Kannada
8729,SULYA,2020-12-22,BLACK PEPPER,AVERAGE,37.0,Quintal,20000.0,32000.0,23000.0,Dakshina Kannada
5294,MANGALURU,2020-12-22,GRADE- II,AVERAGE,330.0,Numbers,19000.0,27000.0,22500.0,Dakshina Kannada
7666,PUTTUR,2020-12-22,OTHER,AVERAGE,17.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
6030,PUTTUR,2020-12-22,COCA,AVERAGE,1221.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
5303,MANGALURU,2020-12-22,GRADE-I,AVERAGE,410.0,Numbers,27000.0,33000.0,29000.0,Dakshina Kannada
6053,PUTTUR,2020-12-22,NEW VARIETY,AVERAGE,571.0,Quintal,19500.0,33500.0,26500.0,Dakshina Kannada
1033,BANTWALA,2020-12-23,NEW VARIETY,AVERAGE,4.0,Quintal,22500.0,33500.0,28000.0,Dakshina Kannada
5295,MANGALURU,2020-12-23,GRADE- II,AVERAGE,340.0,Numbers,19000.0,27000.0,22500.0,Dakshina Kannada
7667,PUTTUR,2020-12-23,OTHER,AVERAGE,12.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
2719,BELTHANGADI,2020-12-23,OLD VARIETY,AVERAGE,34.0,Quintal,31290.0,40000.0,35000.0,Dakshina Kannada
7312,PUTTUR,2020-12-23,GRADE- II,AVERAGE,53182.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
6031,PUTTUR,2020-12-23,COCA,AVERAGE,1221.0,Quintal,9000.0,22000.0,15500.0,Dakshina Kannada
4546,MANGALURU,2020-12-23,COCA,AVERAGE,99.0,Quintal,16000.0,26500.0,25000.0,Dakshina Kannada
5549,MANGALURU,2020-12-23,BLACK PEPPER,AVERAGE,18.0,Quintal,26500.0,35000.0,29000.0,Dakshina Kannada
1011,BANTWALA,2020-12-23,COCA,AVERAGE,13.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
5304,MANGALURU,2020-12-23,GRADE-I,AVERAGE,445.0,Numbers,27000.0,33000.0,29000.0,Dakshina Kannada
4564,MANGALURU,2020-12-23,OLD VARIETY,AVERAGE,178.0,Quintal,31500.0,37500.0,35500.0,Dakshina Kannada
2706,BELTHANGADI,2020-12-23,NEW VARIETY,AVERAGE,142.0,Quintal,20000.0,34000.0,24500.0,Dakshina Kannada
6054,PUTTUR,2020-12-23,NEW VARIETY,AVERAGE,576.0,Quintal,19500.0,33500.0,26750.0,Dakshina Kannada
4555,MANGALURU,2020-12-23,NEW VARIETY,AVERAGE,203.0,Quintal,23500.0,30000.0,28500.0,Dakshina Kannada
1056,BANTWALA,2020-12-23,OLD VARIETY,AVERAGE,11.0,Quintal,30000.0,39500.0,37500.0,Dakshina Kannada
4547,MANGALURU,2020-12-24,COCA,AVERAGE,68.0,Quintal,14000.0,24500.0,22500.0,Dakshina Kannada
8091,SULYA,2020-12-24,NEW VARIETY,AVERAGE,30.0,Quintal,22000.0,33000.0,24000.0,Dakshina Kannada
8620,SULYA,2020-12-24,GRADE- II,AVERAGE,14000.0,Numbers,7000.0,16000.0,14000.0,Dakshina Kannada
5305,MANGALURU,2020-12-24,GRADE-I,AVERAGE,340.0,Numbers,27000.0,33000.0,29000.0,Dakshina Kannada
1057,BANTWALA,2020-12-24,OLD VARIETY,AVERAGE,10.0,Quintal,30000.0,39500.0,37500.0,Dakshina Kannada
4565,MANGALURU,2020-12-24,OLD VARIETY,AVERAGE,160.0,Quintal,31000.0,39000.0,37000.0,Dakshina Kannada
1012,BANTWALA,2020-12-24,COCA,AVERAGE,48.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
6032,PUTTUR,2020-12-24,COCA,AVERAGE,1420.0,Quintal,9000.0,22500.0,15750.0,Dakshina Kannada
2707,BELTHANGADI,2020-12-24,NEW VARIETY,AVERAGE,748.0,Quintal,19000.0,34000.0,25000.0,Dakshina Kannada
8080,SULYA,2020-12-24,COCA,AVERAGE,252.0,Quintal,10000.0,22000.0,19200.0,Dakshina Kannada
2281,BANTWALA,2020-12-24,MEDIUM,AVERAGE,50000.0,Numbers,8000.0,16000.0,11000.0,Dakshina Kannada
5296,MANGALURU,2020-12-24,GRADE- II,AVERAGE,320.0,Numbers,19000.0,27000.0,22500.0,Dakshina Kannada
5550,MANGALURU,2020-12-24,BLACK PEPPER,AVERAGE,11.0,Quintal,26500.0,35000.0,29000.0,Dakshina Kannada
7668,PUTTUR,2020-12-24,OTHER,AVERAGE,36.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
4556,MANGALURU,2020-12-24,NEW VARIETY,AVERAGE,155.0,Quintal,23000.0,33000.0,28500.0,Dakshina Kannada
1034,BANTWALA,2020-12-24,NEW VARIETY,AVERAGE,9.0,Quintal,22500.0,33500.0,28000.0,Dakshina Kannada
6055,PUTTUR,2020-12-24,NEW VARIETY,AVERAGE,476.0,Quintal,21000.0,33350.0,27250.0,Dakshina Kannada
7313,PUTTUR,2020-12-24,GRADE- II,AVERAGE,15500.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
5297,MANGALURU,2020-12-28,GRADE- II,AVERAGE,300.0,Numbers,19000.0,27000.0,22500.0,Dakshina Kannada
5551,MANGALURU,2020-12-28,BLACK PEPPER,AVERAGE,10.0,Quintal,26500.0,35000.0,29000.0,Dakshina Kannada
1058,BANTWALA,2020-12-28,OLD VARIETY,AVERAGE,9.0,Quintal,30000.0,39500.0,37500.0,Dakshina Kannada
7669,PUTTUR,2020-12-28,OTHER,AVERAGE,66.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
6056,PUTTUR,2020-12-28,NEW VARIETY,AVERAGE,241.0,Quintal,21000.0,33500.0,27250.0,Dakshina Kannada
6033,PUTTUR,2020-12-28,COCA,AVERAGE,870.0,Quintal,9000.0,22500.0,15750.0,Dakshina Kannada
7314,PUTTUR,2020-12-28,GRADE- II,AVERAGE,59000.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
2708,BELTHANGADI,2020-12-28,NEW VARIETY,AVERAGE,405.0,Quintal,20000.0,33600.0,30000.0,Dakshina Kannada
4557,MANGALURU,2020-12-28,NEW VARIETY,AVERAGE,150.0,Quintal,23000.0,33000.0,28500.0,Dakshina Kannada
4566,MANGALURU,2020-12-28,OLD VARIETY,AVERAGE,158.0,Quintal,31000.0,39000.0,37000.0,Dakshina Kannada
5306,MANGALURU,2020-12-28,GRADE-I,AVERAGE,330.0,Numbers,27000.0,33000.0,29000.0,Dakshina Kannada
1035,BANTWALA,2020-12-28,NEW VARIETY,AVERAGE,16.0,Quintal,22500.0,33500.0,28000.0,Dakshina Kannada
1013,BANTWALA,2020-12-28,COCA,AVERAGE,47.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
4548,MANGALURU,2020-12-28,COCA,AVERAGE,65.0,Quintal,1400.0,24500.0,22500.0,Dakshina Kannada
8100,SULYA,2020-12-29,OLD VARIETY,AVERAGE,512.0,Quintal,33000.0,39500.0,35900.0,Dakshina Kannada
2686,BELTHANGADI,2020-12-29,COCA,AVERAGE,1010.0,Quintal,18200.0,28000.0,20000.0,Dakshina Kannada
4558,MANGALURU,2020-12-29,NEW VARIETY,AVERAGE,155.0,Quintal,23000.0,33000.0,28500.0,Dakshina Kannada
1014,BANTWALA,2020-12-29,COCA,AVERAGE,38.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
5307,MANGALURU,2020-12-29,GRADE-I,AVERAGE,325.0,Numbers,27000.0,33000.0,29000.0,Dakshina Kannada
1059,BANTWALA,2020-12-29,OLD VARIETY,AVERAGE,10.0,Quintal,30000.0,39500.0,37500.0,Dakshina Kannada
8730,SULYA,2020-12-29,BLACK PEPPER,AVERAGE,19.0,Quintal,25000.0,33000.0,32700.0,Dakshina Kannada
8081,SULYA,2020-12-29,COCA,AVERAGE,23.0,Quintal,10000.0,23000.0,20300.0,Dakshina Kannada
1036,BANTWALA,2020-12-29,NEW VARIETY,AVERAGE,15.0,Quintal,22500.0,33500.0,28000.0,Dakshina Kannada
2709,BELTHANGADI,2020-12-29,NEW VARIETY,AVERAGE,535.0,Quintal,19000.0,33500.0,25000.0,Dakshina Kannada
6057,PUTTUR,2020-12-29,NEW VARIETY,AVERAGE,198.0,Quintal,21000.0,33500.0,27250.0,Dakshina Kannada
5552,MANGALURU,2020-12-29,BLACK PEPPER,AVERAGE,9.0,Quintal,26500.0,35000.0,29000.0,Dakshina Kannada
4549,MANGALURU,2020-12-29,COCA,AVERAGE,64.0,Quintal,1400.0,24500.0,22500.0,Dakshina Kannada
5298,MANGALURU,2020-12-29,GRADE- II,AVERAGE,295.0,Numbers,19000.0,27000.0,22500.0,Dakshina Kannada
2720,BELTHANGADI,2020-12-29,OLD VARIETY,AVERAGE,67.0,Quintal,31290.0,39500.0,35000.0,Dakshina Kannada
8092,SULYA,2020-12-29,NEW VARIETY,AVERAGE,21.0,Quintal,23000.0,33500.0,30000.0,Dakshina Kannada
6034,PUTTUR,2020-12-29,COCA,AVERAGE,635.0,Quintal,9000.0,22500.0,15750.0,Dakshina Kannada
4567,MANGALURU,2020-12-29,OLD VARIETY,AVERAGE,155.0,Quintal,31000.0,39000.0,37000.0,Dakshina Kannada
7315,PUTTUR,2020-12-30,GRADE- II,AVERAGE,10398.0,Numbers,10000.0,20000.0,15000.0,Dakshina Kannada
4550,MANGALURU,2020-12-30,COCA,AVERAGE,65.0,Quintal,14000.0,24500.0,22500.0,Dakshina Kannada
5308,MANGALURU,2020-12-30,GRADE-I,AVERAGE,317.0,Numbers,27000.0,33000.0,29000.0,Dakshina Kannada
8093,SULYA,2020-12-30,NEW VARIETY,AVERAGE,10.0,Quintal,23000.0,33500.0,30000.0,Dakshina Kannada
4007,BELTHANGADI,2020-12-30,GRADE-I,AVERAGE,12748.0,Numbers,13000.0,17000.0,15000.0,Dakshina Kannada
4197,BELTHANGADI,2020-12-30,OTHER,AVERAGE,4.0,Quintal,31200.0,33500.0,32000.0,Dakshina Kannada
2687,BELTHANGADI,2020-12-30,COCA,AVERAGE,26.0,Quintal,22000.0,29000.0,25000.0,Dakshina Kannada
1015,BANTWALA,2020-12-30,COCA,AVERAGE,79.0,Quintal,10000.0,22500.0,20000.0,Dakshina Kannada
2710,BELTHANGADI,2020-12-30,NEW VARIETY,AVERAGE,912.0,Quintal,19000.0,33500.0,32000.0,Dakshina Kannada
4568,MANGALURU,2020-12-30,OLD VARIETY,AVERAGE,150.0,Quintal,31000.0,39000.0,37000.0,Dakshina Kannada
1037,BANTWALA,2020-12-30,NEW VARIETY,AVERAGE,10.0,Quintal,22500.0,33500.0,28000.0,Dakshina Kannada
6035,PUTTUR,2020-12-30,COCA,AVERAGE,1179.0,Quintal,9000.0,22500.0,15750.0,Dakshina Kannada
4559,MANGALURU,2020-12-30,NEW VARIETY,AVERAGE,158.0,Quintal,23000.0,33000.0,28500.0,Dakshina Kannada
7670,PUTTUR,2020-12-30,OTHER,AVERAGE,13.0,Quintal,21000.0,33000.0,27000.0,Dakshina Kannada
2721,BELTHANGADI,2020-12-30,OLD VARIETY,AVERAGE,71.0,Quintal,31430.0,39500.0,35000.0,Dakshina Kannada
5299,MANGALURU,2020-12-30,GRADE- II,AVERAGE,290.0,Numbers,19000.0,27000.0,22500.0,Dakshina Kannada
1060,BANTWALA,2020-12-30,OLD VARIETY,AVERAGE,8.0,Quintal,30000.0,39500.0,37500.0,Dakshina Kannada
